"        עסקה","     ת.אספקה","   מספר חברה","     ת.אספקה","        סכום","     שם לקוח","        הנחה"," סטטוס כספים"," סטטוס שיווק","      מעטפות","     ת.תשלום","     א.תשלום","  אישור כספי","   עסקת סניף","       זיכוי","            ","      סוג תו","        ילקח","   שי ארגוני","        סיבה","       כתובת","        1 שי","        2 שי","        3 שי","  תיאום הפצה","      מתמשכת"
542330   ,20200831  ,910002  ,31082020  ,120000      ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,415    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"       5               לה פשוש",25   ,0    ,0    ," "," "
542331   ,20200831  ,910002  ,31082020  ,10150       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,21     ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"  1          ת השרון פי גלילות",25   ,0    ,0    ," "," "
542332   ,20200831  ,910002  ,31082020  ,48000       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,126    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"9                שון לציון בקר",25   ,0    ,0    ," "," "
542333   ,20200831  ,910002  ,31082020  ,55900       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,149    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"9                שון לציון בקר",25   ,0    ,0    ," "," "
542334   ,20200831  ,910002  ,31082020  ,9600        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,17     ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"  1          ת השרון פי גלילות",25   ,0    ,0    ," "," "
542335   ,20200831  ,910002  ,31082020  ,10000       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,20     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
542336   ,20200831  ,910002  ,31082020  ,24000       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,95     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"      37        פה שד ההסתדרות",25   ,0    ,0    ," "," "
542337   ,20200831  ,910002  ,31082020  ,42800       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,87     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"         אביב - יפו דרך בן צבי",25   ,0    ,0    ," "," "
542338   ,20200831  ,910002  ,31082020  ,60150       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,147    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     1    ת גן היסמין רמת אפעל",25   ,0    ,0    ," "," "
542339   ,20200831  ,910002  ,31082020  ,7650        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,17     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
542340   ,20200831  ,910002  ,31082020  ,9300        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,20     ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"  1          ת השרון פי גלילות",25   ,0    ,0    ," "," "
542343   ,20200831  ,910002  ,31082020  ,10750       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,65     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
542344   ,20200831  ,910002  ,31082020  ,19600       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,79     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"       6            פה שד סיני",25   ,0    ,0    ," "," "
542345   ,20200831  ,910002  ,31082020  ,13800       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,35     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
542346   ,20200831  ,910002  ,31082020  ,18200       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,38     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"      4              ניה הצורן",25   ,0    ,0    ," "," "
542348   ,20200831  ,910002  ,31082020  ,7050        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,12     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     8            צליה החושלים",25   ,0    ,0    ," "," "
542350   ,20200831  ,910002  ,31082020  ,2000        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,17     ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"  1          ת השרון פי גלילות",25   ,0    ,0    ," "," "
542351   ,20200831  ,910002  ,31082020  ,4500        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,15     ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"  1          ת השרון פי גלילות",25   ,0    ,0    ," "," "
542403   ,20200831  ,910002  ,31082020  ,5350        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,24     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
542404   ,20200831  ,910002  ,31082020  ,14300       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,32     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
542405   ,20200831  ,910002  ,31082020  ,42400       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,118    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"1            שון לציון שרת משה",25   ,0    ,0    ," "," "
542406   ,20200831  ,910002  ,31082020  ,21000       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,24     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"1            שון לציון שרת משה",25   ,0    ,0    ," "," "
543337   ,20200831  ,909760  ,31082020  ,3350        ,"אף.סי פליינג קרגו אק",.00    ,40  ,22  ,1      ,0         ,79   ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ," 90         ח תקווה ז'בוטינסקי",25   ,0    ,0    ," "," "
543339   ,20200831  ,924221  ,31082020  ,700         ,"'אינפורמיישן טכנולוג",.00    ,40  ,22  ,1      ,0         ,79   ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ," 14           ח תקווה דיין משה",25   ,0    ,0    ," "," "
543353   ,20200831  ,924229  ,31082020  ,700         ," צומת מידע מחשוב סחר",.00    ,40  ,22  ,1      ,0         ,79   ,"כ"," ",0          ,0  ,7  ,"ש","שי",0   ," 14           ח תקווה דיין משה",25   ,0    ,0    ," "," "
543494   ,20200831  ,908572  ,31082020  ,54350       ,"  פארק תעשייה קיסריה",.00    ,40  ,24  ,1      ,0         ,6    ," "," ",0          ,0  ,7  ,"ש","שי",0   ,"     2                סריה שחם",25   ,0    ,0    ," "," "
543627   ,20200831  ,907036  ,31082020  ,200         ,"          השלמת חוסר",.00    ,48  ,24  ,1      ,0         ,15   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     11              ננה הסדנא",25   ,0    ,0    ," "," "
